Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Year,Month,Month_Name,Profit_Margin_%
ORD-01344,2023-05-29,2023-06-04,CUST-0214,Consumer,West,Maharashtra,Pune,Groceries,Staples,Atlas Staples Max,741.06,1,0.0,184.72,2023,5,May 2023,24.93
ORD-00106,2024-06-12,2024-06-14,CUST-0088,Consumer,South,Telangana,Hyderabad,Office Supplies,Paper Products,Nimbus Paper Products Pro,7623.56,1,0.0,1702.45,2024,6,Jun 2024,22.33
ORD-00060,2023-11-24,2023-11-29,CUST-0267,Corporate,West,Maharashtra,Mumbai,Electronics,Headphones,Orbit Headphones Pro,82299.91,2,0.0,7728.67,2023,11,Nov 2023,9.39
ORD-00335,2023-10-26,2023-10-28,CUST-0009,Corporate,North,Haryana,Gurugram,Furniture,Sofas,Vertex Sofas Lite,6468.62,1,0.05,988.66,2023,10,Oct 2023,15.28
ORD-00329,2024-02-12,2024-02-18,CUST-0011,Consumer,West,Maharashtra,Pune,Electronics,Mobile Phones,Atlas Mobile Phones Basic,12001.66,2,0.05,434.45,2024,2,Feb 2024,3.62
ORD-00348,2024-12-30,2025-01-05,CUST-0161,Corporate,South,Telangana,Hyderabad,Furniture,Office Chairs,Nova Office Chairs Max,48712.97,2,0.1,4376.17,2024,12,Dec 2024,8.98
ORD-00656,2023-12-24,2023-12-30,CUST-0399,Consumer,North,Uttar Pradesh,Lucknow,Furniture,Bookcases,Vertex Bookcases Ultra,18197.89,1,0.15,852.02,2023,12,Dec 2023,4.68
ORD-01451,2024-05-09,2024-05-13,CUST-0282,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Paper Products,Nimbus Paper Products Premium,8034.35,4,0.15,1079.18,2024,5,May 2024,13.43
ORD-00910,2023-11-21,2023-11-25,CUST-0105,Consumer,North,Uttar Pradesh,Ghaziabad,Groceries,Snacks,Crest Snacks Classic,971.8,8,0.2,67.95,2023,11,Nov 2023,6.99
ORD-00645,2023-12-09,2023-12-13,CUST-0188,Consumer,North,Punjab,Ludhiana,Clothing,Women's Wear,Crest Women's Wear Premium,8006.43,2,0.0,2619.27,2023,12,Dec 2023,32.71
ORD-01365,2023-11-02,2023-11-08,CUST-0025,Consumer,North,Haryana,Gurugram,Electronics,Laptops,Zenith Laptops Lite,85520.73,3,0.0,9850.2,2023,11,Nov 2023,11.52
ORD-01728,2023-02-13,2023-02-18,CUST-0055,Consumer,West,Maharashtra,Pune,Clothing,Women's Wear,Nimbus Women's Wear Ultra,11432.81,3,0.0,3445.11,2023,2,Feb 2023,30.13
ORD-01656,2023-08-19,2023-08-25,CUST-0116,Consumer,North,Uttar Pradesh,Ghaziabad,Clothing,Men's Wear,Orbit Men's Wear Premium,11140.4,3,0.1,2447.32,2023,8,Aug 2023,21.97
ORD-01352,2024-05-12,2024-05-18,CUST-0062,Consumer,South,Tamil Nadu,Chennai,Furniture,Bed Frames,Apex Bed Frames Eco,2546.34,1,0.1,68.11,2024,5,May 2024,2.67
ORD-00043,2023-01-24,2023-01-25,CUST-0385,Consumer,West,Maharashtra,Pune,Groceries,Snacks,Pulse Snacks Basic,2891.0,6,0.2,-2.38,2023,1,Jan 2023,-0.08
ORD-00353,2024-09-22,2024-09-28,CUST-0235,Consumer,South,Kerala,Kochi,Office Supplies,Paper Products,Nova Paper Products Smart,10982.28,3,0.05,2998.43,2024,9,Sep 2024,27.3
ORD-00938,2024-10-26,2024-11-01,CUST-0018,Consumer,West,Maharashtra,Mumbai,Electronics,Tablets,Vertex Tablets Pro,20619.72,2,0.05,1898.96,2024,10,Oct 2024,9.21
ORD-00222,2023-12-31,2024-01-04,CUST-0100,Corporate,West,Gujarat,Ahmedabad,Clothing,Women's Wear,Orbit Women's Wear Premium,519.89,1,0.0,175.56,2023,12,Dec 2023,33.77
ORD-00119,2023-03-21,2023-03-22,CUST-0294,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Storage & Organizers,Pulse Storage & Organizers Max,23168.08,3,0.0,5413.59,2023,3,Mar 2023,23.37
ORD-01223,2024-02-17,2024-02-22,CUST-0371,Home Office,South,Kerala,Kochi,Groceries,Beverages,Nimbus Beverages Basic,4639.47,9,0.15,484.4,2024,2,Feb 2024,10.44
ORD-01068,2023-10-12,2023-10-16,CUST-0318,Corporate,South,Tamil Nadu,Chennai,Clothing,Footwear,Nimbus Footwear Max,1203.84,2,0.0,468.64,2023,10,Oct 2023,38.93
ORD-00637,2023-01-19,2023-01-22,CUST-0081,Corporate,North,Haryana,Gurugram,Groceries,Snacks,Nova Snacks Lite,1510.2,9,0.1,186.19,2023,1,Jan 2023,12.33
ORD-01203,2023-11-12,2023-11-16,CUST-0116,Consumer,North,Uttar Pradesh,Lucknow,Electronics,Tablets,Vertex Tablets Classic,43531.03,1,0.05,1448.79,2023,11,Nov 2023,3.33
ORD-00005,2024-08-09,2024-08-15,CUST-0065,Corporate,North,Uttar Pradesh,Lucknow,Groceries,Snacks,Zenith Snacks Classic,6485.68,9,0.0,1206.88,2024,8,Aug 2024,18.61
ORD-00171,2023-08-10,2023-08-14,CUST-0057,Corporate,West,Maharashtra,Mumbai,Office Supplies,Stationery,Nova Stationery Max,4198.3,6,0.2,197.91,2023,8,Aug 2023,4.71
ORD-01554,2024-12-05,2024-12-08,CUST-0018,Consumer,North,Punjab,Ludhiana,Clothing,Kids Wear,Apex Kids Wear Pro,5160.48,2,0.05,1387.73,2024,12,Dec 2024,26.89
ORD-01288,2023-10-31,2023-11-04,CUST-0054,Consumer,South,Karnataka,Bengaluru,Groceries,Staples,Aura Staples Classic,787.99,2,0.15,87.96,2023,10,Oct 2023,11.16
ORD-00046,2024-10-23,2024-10-25,CUST-0066,Corporate,West,Maharashtra,Pune,Groceries,Beverages,Nimbus Beverages Pro,1368.2,7,0.15,65.05,2024,10,Oct 2024,4.75
ORD-01181,2023-12-03,2023-12-08,CUST-0115,Corporate,West,Gujarat,Ahmedabad,Furniture,Sofas,Vertex Sofas Ultra,66736.96,2,0.2,-1147.03,2023,12,Dec 2023,-1.72
ORD-00324,2024-02-21,2024-02-27,CUST-0125,Consumer,South,Telangana,Hyderabad,Office Supplies,Stationery,Aura Stationery Max,56761.16,8,0.05,12138.67,2024,2,Feb 2024,21.39
ORD-01423,2023-12-16,2023-12-22,CUST-0016,Consumer,North,Punjab,Ludhiana,Electronics,Mobile Phones,Crest Mobile Phones Max,4637.02,3,0.05,88.05,2023,12,Dec 2023,1.9
ORD-00350,2023-08-17,2023-08-21,CUST-0207,Home Office,South,Tamil Nadu,Chennai,Electronics,Laptops,Aura Laptops Premium,18308.16,3,0.2,-2785.46,2023,8,Aug 2023,-15.21
ORD-01961,2023-08-22,2023-08-28,CUST-0173,Consumer,West,Maharashtra,Pune,Groceries,Beverages,Crest Beverages Premium,928.4,3,0.0,232.86,2023,8,Aug 2023,25.08
ORD-01033,2024-02-24,2024-02-28,CUST-0332,Consumer,North,Uttar Pradesh,Ghaziabad,Groceries,Snacks,Pulse Snacks Eco,2359.28,3,0.0,464.18,2024,2,Feb 2024,19.67
ORD-00863,2023-09-25,2023-10-01,CUST-0091,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Storage & Organizers,Nova Storage & Organizers Lite,9589.29,4,0.2,621.4,2023,9,Sep 2023,6.48
ORD-01086,2024-05-02,2024-05-08,CUST-0228,Corporate,West,Gujarat,Ahmedabad,Groceries,Snacks,Nova Snacks Basic,1166.81,8,0.05,221.03,2024,5,May 2024,18.94
ORD-00946,2024-09-19,2024-09-20,CUST-0190,Consumer,West,Rajasthan,Jaipur,Office Supplies,Stationery,Aura Stationery Eco,3386.72,4,0.15,374.38,2024,9,Sep 2024,11.05
ORD-00364,2024-04-23,2024-04-26,CUST-0392,Consumer,North,Delhi,New Delhi,Office Supplies,Stationery,Orbit Stationery Ultra,18669.39,6,0.1,3434.57,2024,4,Apr 2024,18.4
ORD-00903,2023-04-26,2023-04-27,CUST-0331,Consumer,West,Gujarat,Ahmedabad,Clothing,Footwear,Vertex Footwear Lite,14283.92,5,0.0,5250.94,2023,4,Apr 2023,36.76
ORD-00219,2023-02-26,2023-02-28,CUST-0141,Home Office,South,Tamil Nadu,Chennai,Electronics,Mobile Phones,Nimbus Mobile Phones Pro,8451.25,1,0.2,-584.64,2023,2,Feb 2023,-6.92
ORD-01869,2023-01-19,2023-01-25,CUST-0287,Consumer,North,Uttar Pradesh,Ghaziabad,Groceries,Staples,Nova Staples Basic,6374.01,6,0.2,60.88,2023,1,Jan 2023,0.96
ORD-01576,2024-08-20,2024-08-23,CUST-0390,Consumer,North,Delhi,New Delhi,Electronics,Tablets,Apex Tablets Ultra,106753.81,2,0.0,12885.61,2024,8,Aug 2024,12.07
ORD-00478,2024-06-06,2024-06-09,CUST-0144,Home Office,East,Odisha,Bhubaneswar,Office Supplies,Paper Products,Orbit Paper Products Lite,2236.45,1,0.15,231.75,2024,6,Jun 2024,10.36
ORD-00212,2023-07-16,2023-07-17,CUST-0037,Consumer,West,Gujarat,Ahmedabad,Groceries,Personal Care,Atlas Personal Care Pro,1009.27,7,0.0,236.87,2023,7,Jul 2023,23.47
ORD-01452,2024-04-19,2024-04-24,CUST-0267,Home Office,South,Karnataka,Bengaluru,Furniture,Bed Frames,Aura Bed Frames Max,39386.39,2,0.15,1203.0,2024,4,Apr 2024,3.05
ORD-00868,2023-11-05,2023-11-08,CUST-0283,Consumer,South,Tamil Nadu,Chennai,Clothing,Men's Wear,Orbit Men's Wear Plus,4478.87,2,0.0,1594.2,2023,11,Nov 2023,35.59
ORD-01210,2024-12-17,2024-12-19,CUST-0190,Corporate,West,Maharashtra,Pune,Groceries,Personal Care,Vertex Personal Care Lite,10668.66,10,0.05,1948.2,2024,12,Dec 2024,18.26
ORD-00539,2024-05-15,2024-05-19,CUST-0240,Consumer,South,Kerala,Kochi,Clothing,Footwear,Pulse Footwear Eco,5576.95,2,0.0,1739.76,2024,5,May 2024,31.2
ORD-01659,2024-09-03,2024-09-07,CUST-0328,Consumer,West,Rajasthan,Jaipur,Furniture,Bed Frames,Nova Bed Frames Max,62298.62,2,0.15,1809.28,2024,9,Sep 2024,2.9
ORD-01995,2023-11-25,2023-11-28,CUST-0305,Corporate,West,Gujarat,Ahmedabad,Clothing,Men's Wear,Apex Men's Wear Smart,1879.84,3,0.0,705.69,2023,11,Nov 2023,37.54
ORD-00617,2024-10-21,2024-10-26,CUST-0260,Consumer,East,Bihar,Patna,Furniture,Bed Frames,Nova Bed Frames Basic,22528.26,1,0.15,-257.9,2024,10,Oct 2024,-1.14
ORD-01182,2023-07-14,2023-07-17,CUST-0398,Corporate,West,Maharashtra,Mumbai,Groceries,Personal Care,Atlas Personal Care Premium,3413.35,7,0.15,333.34,2023,7,Jul 2023,9.77
ORD-01320,2023-05-02,2023-05-07,CUST-0298,Consumer,North,Uttar Pradesh,Lucknow,Furniture,Office Chairs,Nimbus Office Chairs Max,62043.89,2,0.15,1427.49,2023,5,May 2023,2.3
ORD-00313,2023-01-07,2023-01-11,CUST-0158,Consumer,West,Rajasthan,Jaipur,Clothing,Women's Wear,Aura Women's Wear Max,16245.46,4,0.05,4335.39,2023,1,Jan 2023,26.69
ORD-00051,2023-04-27,2023-04-29,CUST-0303,Home Office,East,West Bengal,Kolkata,Electronics,Mobile Phones,Crest Mobile Phones Eco,144709.37,3,0.05,8023.44,2023,4,Apr 2023,5.54
ORD-01123,2023-04-11,2023-04-15,CUST-0342,Consumer,West,Gujarat,Ahmedabad,Groceries,Staples,Aura Staples Classic,777.42,3,0.0,153.83,2023,4,Apr 2023,19.79
ORD-01688,2024-03-05,2024-03-09,CUST-0018,Corporate,South,Kerala,Kochi,Furniture,Bookcases,Vertex Bookcases Smart,17454.22,2,0.0,1872.71,2024,3,Mar 2024,10.73
ORD-00483,2024-10-17,2024-10-18,CUST-0297,Consumer,North,Uttar Pradesh,Lucknow,Furniture,Bookcases,Vertex Bookcases Premium,25541.34,1,0.4,-6053.09,2024,10,Oct 2024,-23.7
ORD-01646,2023-12-04,2023-12-09,CUST-0384,Consumer,North,Delhi,New Delhi,Groceries,Snacks,Orbit Snacks Premium,460.88,1,0.0,92.37,2023,12,Dec 2023,20.04
ORD-00442,2024-12-02,2024-12-08,CUST-0193,Consumer,South,Kerala,Kochi,Clothing,Men's Wear,Pulse Men's Wear Eco,2283.44,1,0.0,805.36,2024,12,Dec 2024,35.27
ORD-00787,2023-03-16,2023-03-22,CUST-0295,Consumer,North,Haryana,Gurugram,Furniture,Sofas,Apex Sofas Classic,16006.57,2,0.1,1078.13,2023,3,Mar 2023,6.74
ORD-01600,2024-03-23,2024-03-28,CUST-0183,Consumer,North,Haryana,Gurugram,Electronics,Mobile Phones,Zenith Mobile Phones Premium,98965.97,2,0.0,5963.11,2024,3,Mar 2024,6.03
ORD-00778,2023-02-21,2023-02-22,CUST-0213,Consumer,North,Uttar Pradesh,Lucknow,Clothing,Men's Wear,Aura Men's Wear Basic,1492.69,3,0.1,359.32,2023,2,Feb 2023,24.07
ORD-01748,2024-03-08,2024-03-13,CUST-0031,Consumer,South,Karnataka,Bengaluru,Groceries,Personal Care,Vertex Personal Care Max,3425.54,4,0.05,547.66,2024,3,Mar 2024,15.99
ORD-00047,2024-10-13,2024-10-19,CUST-0106,Consumer,East,Odisha,Bhubaneswar,Furniture,Study Tables,Zenith Study Tables Plus,63770.32,2,0.1,6758.51,2024,10,Oct 2024,10.6
ORD-00962,2024-12-19,2024-12-22,CUST-0046,Corporate,North,Uttar Pradesh,Ghaziabad,Office Supplies,Paper Products,Apex Paper Products Pro,8914.92,4,0.15,1209.12,2024,12,Dec 2024,13.56
ORD-00458,2023-12-09,2023-12-12,CUST-0145,Consumer,South,Karnataka,Bengaluru,Furniture,Office Chairs,Vertex Office Chairs Premium,8426.78,2,0.05,1336.99,2023,12,Dec 2023,15.87
ORD-00574,2023-12-28,2024-01-03,CUST-0342,Consumer,North,Uttar Pradesh,Ghaziabad,Groceries,Beverages,Nimbus Beverages Plus,8290.05,8,0.1,1357.33,2023,12,Dec 2023,16.37
ORD-01216,2024-02-24,2024-03-01,CUST-0367,Corporate,North,Delhi,New Delhi,Electronics,Smart Watches,Apex Smart Watches Max,105491.94,2,0.0,10617.91,2024,2,Feb 2024,10.07
ORD-01913,2024-01-18,2024-01-23,CUST-0097,Home Office,North,Uttar Pradesh,Ghaziabad,Clothing,Men's Wear,Nova Men's Wear Plus,1156.41,2,0.05,356.14,2024,1,Jan 2024,30.8
ORD-01244,2024-06-19,2024-06-24,CUST-0235,Consumer,North,Uttar Pradesh,Ghaziabad,Office Supplies,Printers,Vertex Printers Eco,5092.73,2,0.1,997.89,2024,6,Jun 2024,19.59
ORD-00279,2023-02-13,2023-02-17,CUST-0265,Consumer,West,Maharashtra,Pune,Clothing,Winter Wear,Aura Winter Wear Basic,10457.12,3,0.0,3054.54,2023,2,Feb 2023,29.21
ORD-00696,2023-06-04,2023-06-07,CUST-0172,Consumer,South,Telangana,Hyderabad,Clothing,Women's Wear,Apex Women's Wear Plus,580.07,1,0.0,242.89,2023,6,Jun 2023,41.87
ORD-01012,2024-07-26,2024-08-01,CUST-0190,Consumer,East,Bihar,Patna,Groceries,Snacks,Atlas Snacks Max,457.68,10,0.0,112.94,2024,7,Jul 2024,24.68
ORD-01042,2024-10-04,2024-10-10,CUST-0095,Consumer,West,Maharashtra,Pune,Furniture,Office Chairs,Crest Office Chairs Premium,40595.99,2,0.0,8276.54,2024,10,Oct 2024,20.39
ORD-00026,2024-12-22,2024-12-26,CUST-0127,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Paper Products,Orbit Paper Products Basic,3368.64,5,0.0,868.51,2024,12,Dec 2024,25.78
ORD-00874,2023-04-05,2023-04-08,CUST-0311,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Stationery,Atlas Stationery Plus,26436.75,5,0.2,1904.72,2023,4,Apr 2023,7.2
ORD-00371,2024-11-07,2024-11-08,CUST-0173,Corporate,West,Gujarat,Ahmedabad,Electronics,Headphones,Apex Headphones Ultra,69139.69,3,0.1,343.76,2024,11,Nov 2024,0.5
ORD-00945,2024-01-06,2024-01-10,CUST-0335,Consumer,South,Tamil Nadu,Chennai,Clothing,Men's Wear,Nova Men's Wear Pro,2007.12,3,0.3,181.37,2024,1,Jan 2024,9.04
ORD-01371,2023-04-28,2023-04-30,CUST-0106,Consumer,West,Maharashtra,Mumbai,Office Supplies,Printers,Apex Printers Eco,25760.03,6,0.1,4881.41,2023,4,Apr 2023,18.95
ORD-01919,2024-12-18,2024-12-23,CUST-0147,Corporate,North,Haryana,Gurugram,Furniture,Bed Frames,Pulse Bed Frames Lite,7345.5,1,0.0,1031.49,2024,12,Dec 2024,14.04
ORD-01519,2023-04-05,2023-04-06,CUST-0346,Consumer,North,Delhi,New Delhi,Furniture,Study Tables,Nimbus Study Tables Smart,47104.12,2,0.1,3654.27,2023,4,Apr 2023,7.76
ORD-01976,2023-05-21,2023-05-26,CUST-0279,Corporate,West,Maharashtra,Mumbai,Office Supplies,Paper Products,Apex Paper Products Max,17729.15,6,0.1,3612.95,2023,5,May 2023,20.38
ORD-01931,2024-12-05,2024-12-07,CUST-0157,Consumer,West,Maharashtra,Pune,Office Supplies,Storage & Organizers,Nova Storage & Organizers Plus,11988.29,2,0.0,3599.54,2024,12,Dec 2024,30.03
ORD-01917,2023-02-07,2023-02-11,CUST-0223,Corporate,East,West Bengal,Kolkata,Clothing,Women's Wear,Crest Women's Wear Pro,6947.55,2,0.15,1295.2,2023,2,Feb 2023,18.64
ORD-01336,2024-11-24,2024-11-29,CUST-0096,Consumer,South,Telangana,Hyderabad,Clothing,Women's Wear,Aura Women's Wear Basic,12803.33,3,0.05,4174.07,2024,11,Nov 2024,32.6
ORD-00466,2024-12-24,2024-12-29,CUST-0144,Consumer,South,Karnataka,Bengaluru,Office Supplies,Printers,Crest Printers Basic,15357.39,6,0.1,2690.82,2024,12,Dec 2024,17.52
ORD-01408,2024-01-22,2024-01-24,CUST-0335,Corporate,West,Rajasthan,Jaipur,Groceries,Beverages,Orbit Beverages Premium,2987.14,4,0.1,347.48,2024,1,Jan 2024,11.63
ORD-00460,2024-01-27,2024-01-29,CUST-0358,Consumer,East,West Bengal,Kolkata,Groceries,Staples,Atlas Staples Basic,1082.26,2,0.0,238.01,2024,1,Jan 2024,21.99
ORD-01666,2023-11-08,2023-11-11,CUST-0301,Consumer,North,Uttar Pradesh,Ghaziabad,Groceries,Beverages,Orbit Beverages Pro,1299.26,2,0.05,250.13,2023,11,Nov 2023,19.25
ORD-00602,2024-12-20,2024-12-21,CUST-0249,Consumer,South,Karnataka,Bengaluru,Groceries,Beverages,Nova Beverages Smart,840.96,9,0.2,-41.34,2024,12,Dec 2024,-4.92
ORD-00950,2024-06-17,2024-06-23,CUST-0271,Consumer,West,Maharashtra,Pune,Groceries,Personal Care,Nimbus Personal Care Basic,251.89,1,0.15,16.41,2024,6,Jun 2024,6.51
ORD-01330,2023-04-20,2023-04-22,CUST-0147,Consumer,South,Karnataka,Bengaluru,Office Supplies,Paper Products,Zenith Paper Products Ultra,8364.46,4,0.0,2222.42,2023,4,Apr 2023,26.57
ORD-01370,2023-12-01,2023-12-03,CUST-0313,Consumer,West,Maharashtra,Pune,Groceries,Personal Care,Atlas Personal Care Premium,1303.63,2,0.0,304.65,2023,12,Dec 2023,23.37
ORD-00031,2023-11-15,2023-11-16,CUST-0115,Consumer,East,Bihar,Patna,Electronics,Tablets,Zenith Tablets Plus,103729.75,3,0.0,13126.97,2023,11,Nov 2023,12.65
ORD-00195,2023-02-16,2023-02-21,CUST-0084,Consumer,West,Maharashtra,Mumbai,Clothing,Women's Wear,Zenith Women's Wear Max,3094.23,1,0.05,845.82,2023,2,Feb 2023,27.34
ORD-00724,2024-11-16,2024-11-17,CUST-0204,Consumer,North,Punjab,Ludhiana,Groceries,Snacks,Vertex Snacks Pro,1663.93,2,0.0,368.62,2024,11,Nov 2024,22.15
ORD-00419,2024-05-31,2024-06-03,CUST-0257,Corporate,South,Telangana,Hyderabad,Office Supplies,Storage & Organizers,Crest Storage & Organizers Smart,2108.29,1,0.2,176.83,2024,5,May 2024,8.39
ORD-01553,2024-10-23,2024-10-26,CUST-0200,Corporate,West,Gujarat,Ahmedabad,Electronics,Laptops,Aura Laptops Classic,11797.72,1,0.0,1126.87,2024,10,Oct 2024,9.55
ORD-01384,2024-04-06,2024-04-12,CUST-0352,Consumer,West,Rajasthan,Jaipur,Groceries,Beverages,Vertex Beverages Plus,3345.24,3,0.0,606.45,2024,4,Apr 2024,18.13
ORD-01464,2024-11-23,2024-11-29,CUST-0266,Consumer,North,Uttar Pradesh,Ghaziabad,Groceries,Beverages,Nova Beverages Classic,4631.25,8,0.15,302.32,2024,11,Nov 2024,6.53
ORD-01478,2023-11-23,2023-11-27,CUST-0005,Consumer,West,Gujarat,Ahmedabad,Electronics,Headphones,Orbit Headphones Plus,4819.42,1,0.0,254.81,2023,11,Nov 2023,5.29
ORD-01878,2024-12-24,2024-12-28,CUST-0278,Corporate,South,Telangana,Hyderabad,Office Supplies,Storage & Organizers,Zenith Storage & Organizers Pro,13487.17,2,0.15,1286.84,2024,12,Dec 2024,9.54
ORD-01076,2023-03-26,2023-04-01,CUST-0246,Consumer,South,Tamil Nadu,Chennai,Furniture,Study Tables,Nimbus Study Tables Premium,35168.79,2,0.15,820.46,2023,3,Mar 2023,2.33
ORD-00325,2024-04-27,2024-04-30,CUST-0006,Corporate,North,Uttar Pradesh,Ghaziabad,Electronics,Tablets,Aura Tablets Max,45609.23,1,0.1,-542.86,2024,4,Apr 2024,-1.19
ORD-01379,2023-11-04,2023-11-09,CUST-0063,Consumer,North,Uttar Pradesh,Lucknow,Electronics,Tablets,Apex Tablets Classic,96235.24,2,0.0,8226.1,2023,11,Nov 2023,8.55
ORD-00332,2023-11-10,2023-11-16,CUST-0292,Consumer,North,Punjab,Ludhiana,Clothing,Kids Wear,Nova Kids Wear Pro,6247.66,5,0.0,2430.4,2023,11,Nov 2023,38.9
ORD-00760,2024-05-07,2024-05-11,CUST-0040,Corporate,North,Uttar Pradesh,Ghaziabad,Electronics,Mobile Phones,Nova Mobile Phones Classic,62590.99,2,0.1,5854.16,2024,5,May 2024,9.35
ORD-00758,2024-12-11,2024-12-12,CUST-0360,Consumer,South,Kerala,Kochi,Clothing,Footwear,Atlas Footwear Pro,7285.67,2,0.15,1811.2,2024,12,Dec 2024,24.86
ORD-01299,2024-03-23,2024-03-26,CUST-0234,Corporate,West,Rajasthan,Jaipur,Clothing,Winter Wear,Orbit Winter Wear Eco,4546.16,3,0.1,1040.63,2024,3,Mar 2024,22.89
ORD-01601,2024-03-15,2024-03-16,CUST-0107,Consumer,East,Odisha,Bhubaneswar,Clothing,Kids Wear,Nova Kids Wear Premium,18057.37,5,0.0,6270.71,2024,3,Mar 2024,34.73
ORD-00693,2024-04-07,2024-04-09,CUST-0074,Corporate,West,Rajasthan,Jaipur,Electronics,Laptops,Pulse Laptops Pro,125354.28,3,0.15,-4310.76,2024,4,Apr 2024,-3.44
ORD-01859,2023-08-04,2023-08-07,CUST-0030,Corporate,North,Delhi,New Delhi,Electronics,Tablets,Aura Tablets Pro,83174.34,2,0.0,13398.84,2023,8,Aug 2023,16.11
ORD-01218,2023-11-20,2023-11-24,CUST-0098,Consumer,North,Delhi,New Delhi,Electronics,Headphones,Apex Headphones Basic,60095.46,2,0.05,4568.57,2023,11,Nov 2023,7.6
ORD-01401,2023-02-06,2023-02-09,CUST-0003,Consumer,North,Haryana,Gurugram,Groceries,Beverages,Orbit Beverages Basic,2143.85,2,0.15,198.75,2023,2,Feb 2023,9.27
ORD-00516,2023-09-16,2023-09-18,CUST-0354,Consumer,South,Kerala,Kochi,Electronics,Laptops,Crest Laptops Classic,68855.74,3,0.3,-13447.16,2023,9,Sep 2023,-19.53
ORD-00203,2023-11-19,2023-11-25,CUST-0201,Home Office,West,Gujarat,Ahmedabad,Clothing,Women's Wear,Pulse Women's Wear Basic,1575.57,2,0.05,348.65,2023,11,Nov 2023,22.13
ORD-01871,2024-09-25,2024-09-28,CUST-0112,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Paper Products,Crest Paper Products Classic,9793.18,3,0.15,1533.83,2024,9,Sep 2024,15.66
ORD-01965,2024-01-23,2024-01-27,CUST-0277,Consumer,West,Maharashtra,Pune,Office Supplies,Stationery,Aura Stationery Plus,42757.26,7,0.05,11106.17,2024,1,Jan 2024,25.97
ORD-00766,2024-11-17,2024-11-21,CUST-0276,Consumer,North,Uttar Pradesh,Lucknow,Clothing,Kids Wear,Vertex Kids Wear Smart,4414.41,2,0.15,1053.94,2024,11,Nov 2024,23.87
ORD-00890,2023-05-30,2023-06-03,CUST-0244,Corporate,North,Haryana,Gurugram,Office Supplies,Printers,Aura Printers Premium,33185.64,8,0.05,8018.32,2023,5,May 2023,24.16
ORD-01099,2024-06-01,2024-06-02,CUST-0306,Home Office,South,Tamil Nadu,Chennai,Groceries,Staples,Atlas Staples Max,3772.0,9,0.0,956.44,2024,6,Jun 2024,25.36
ORD-01067,2024-08-13,2024-08-18,CUST-0143,Home Office,East,Bihar,Patna,Clothing,Kids Wear,Nimbus Kids Wear Premium,3717.86,2,0.3,476.06,2024,8,Aug 2024,12.8
ORD-01043,2023-05-26,2023-05-29,CUST-0387,Corporate,North,Delhi,New Delhi,Clothing,Women's Wear,Pulse Women's Wear Plus,3668.07,1,0.05,1122.12,2023,5,May 2023,30.59
ORD-00924,2024-04-20,2024-04-25,CUST-0202,Consumer,West,Maharashtra,Mumbai,Electronics,Smart Watches,Nova Smart Watches Lite,44977.32,3,0.2,-2717.41,2024,4,Apr 2024,-6.04
ORD-00368,2023-11-26,2023-11-30,CUST-0269,Consumer,East,Odisha,Bhubaneswar,Groceries,Personal Care,Orbit Personal Care Basic,5882.06,8,0.05,1244.59,2023,11,Nov 2023,21.16
ORD-00996,2024-01-10,2024-01-16,CUST-0027,Consumer,West,Rajasthan,Jaipur,Furniture,Bookcases,Zenith Bookcases Pro,13507.09,1,0.3,-1523.78,2024,1,Jan 2024,-11.28
ORD-00963,2023-03-06,2023-03-08,CUST-0385,Corporate,South,Kerala,Kochi,Clothing,Women's Wear,Apex Women's Wear Basic,1877.7,3,0.15,434.09,2023,3,Mar 2023,23.12
ORD-00037,2023-08-19,2023-08-24,CUST-0019,Consumer,South,Kerala,Kochi,Electronics,Mobile Phones,Vertex Mobile Phones Lite,64889.66,3,0.05,6122.18,2023,8,Aug 2023,9.43
ORD-00811,2024-02-08,2024-02-12,CUST-0316,Corporate,East,West Bengal,Kolkata,Electronics,Mobile Phones,Nova Mobile Phones Premium,15027.74,1,0.1,-6.53,2024,2,Feb 2024,-0.04
ORD-01515,2023-04-09,2023-04-13,CUST-0059,Consumer,West,Rajasthan,Jaipur,Furniture,Office Chairs,Pulse Office Chairs Basic,28419.22,1,0.15,250.82,2023,4,Apr 2023,0.88
ORD-01198,2023-02-08,2023-02-14,CUST-0022,Corporate,South,Karnataka,Bengaluru,Electronics,Tablets,Zenith Tablets Classic,47075.71,1,0.2,-3474.84,2023,2,Feb 2023,-7.38
ORD-00288,2024-09-13,2024-09-16,CUST-0191,Corporate,East,West Bengal,Kolkata,Furniture,Sofas,Orbit Sofas Smart,65331.84,2,0.05,5602.13,2024,9,Sep 2024,8.57
ORD-01225,2024-07-20,2024-07-24,CUST-0293,Consumer,East,Bihar,Patna,Clothing,Winter Wear,Nimbus Winter Wear Smart,3878.86,2,0.15,787.57,2024,7,Jul 2024,20.3
